label,text
bbc,"Jot-jot tarjadi depresi tu sahalak na hona lupus, kondisi on marlanjut tu perasaan lungun dohot gotap rohana. Dibagas fase on dukungan gabe hal na penting ru halak i. Tingki jolma dihumaliang lupus sering sahali meningkat tingkat hapadulionna. Alai sipata niat na denggan mangalehon semangat gabe mambahen tingkat semangat sasahalak na hona lupus lamu manurun. Penting laho diparate-atehon dibagas mangalehon semangat tu penderita lupus asa unang sala lakka. Misalna songon: . Martindak songon biasa jala unang marlobian dibagas mangalehon parate-atean. . Mangaluanghon tingki laho mandongani. . Ndang manghakimi dibagas mangalehon masukan, hurangi markomentar jala dukung aha na naeng diulahon halak i selama ndang martentangan tu aha saran ni dokter. . Jadi pambege na burju ma tu halak i. . Ceritahon tarsingot kisah hamalumon na hona lupus na asing"
bbc,"Istilah self love semakin jotjot tarbege bege parcakapan sahari-hari. Mancintai diri marupahon cara na sangat ponting untuk marawat kesehatan mental.Manerapkon self love dapot mambuat beberapa parubahan bagasan hidup. Parubahan tarsebut dapot mardampak sian sudut pandang tarhadap diri sendiri na makin positif, mampunai pikiran na lobih positif, inda momo tarpancing emosi, dan bahat manfaat lainna. Untuk mangetahui aha i arti sian konsep self love dan bagaimana cara manerapkonna, sebaikna simak ulasan berikut i.  Konsep sian self love adongma manghargai diri saat i dan di masa lalu. Mancintai diri sendiri juo bararti mangetahui, manerima kalobihan, kakurangan, dan potensi hamu. Ketika mangetahui nilai sian diri sendiri, halak inda akan mangorbankon kesejahteraan dan kebahagiaanna demi kapontingan halak na lain. Di samping i, self love mampunai arti na begitu luas. Berikut beberapa arti sian self love na porlu hamu ketahui:Marbicara dohot diri sendiri manggunahon cinta dan kasih sayang. Mamprioritaskon diri sendiri.Porcaya diri.Jujur pada diri sendiri.Marsikap jeges pada diri sendiri.Manetapkon batasan na sehat tarhadap halak na lain. Mamaafkon diri sendiri atas kesalahan na jungada diparbuat."
bbc,Asa unang boi hita gabe tarihut tu pangaloho na songon LGBTQ godang do sara naboi tabahen asa unang sampe hona tu kaluarga na adong. Naparjolo naboi tabahen ikkon tajaga ma pargaulanta dohot akka dongan-donganta. Boi do hita mardongan sude halak alai ikkon boi ma hita mamereng akka halak na mangalean na denggan tu hita. Molo na akka mangalean naso denggan do tu hita tumagon ma pintor tapadao pardonganonta sian i. Alana olo do annon lam leleng gabe tarihiut ma hita tu pangalahona i. Ido umbahen porluna hita manat mamereng akka ise ma na um denggan lao sidonganon lao tu joloan on
bbc,"Tuberkulosis sanga pe TBC ima panyakit infeksi saluran parnapasan na disebabkon sian bakteri basil. Bakteri basil i na manginfeksi ima bakteri basil na gogoan. Akibatna akkon mambutuhkon waktu na leleng molo giot mangobati panyakit on. Bakteri on  do i cenderung manginfeksi paru-paru molo dibandingkon dohot organ-organ na lain na adong di pamatang ni manusia. Panyakit on biasana ditandai do i dohot batuk na torus-manorus. Tbc ima panyakit na manyorang parnapasan makana panularan na pe sian parnapasan do i. mardonokan tu halak na mandarito TBC dapot do i mamungkinkon hita giot tartular. Salain i, doppak pandarito TBC batuk pe, bisa do i jadi do i manular. Salah sada cara na bisa hita gunaon molo giot mancogah panyakit on ima mangurangi kontak dohot halak na mandarito TBC aktif. Mangalehen vaksin BCG rap manjago pola mangolu na deges."
bbc,"Di zaman modern on, nunga bukan hal na baru muse molo hita mangida gok video sian barbagai media sosial manang platform video, songon YouTube. Godang video-video manarik dohot visual na marmansam-mansam. Diboto hamu do, video-video na hamuna tonton i marupahon hasil karejo saorang video editor? Tu gabe video editor tontu diporluhon kemampuan video editing.. Unang marpikkir on sulit. Ho boi manjadihon kegiatan video editing gabe hobi na ho ulahon di sangga-sangga luangmi asa ho boi gabe saorang video editor proefesional na puna gaji balga. Tugas saorang video editor on adong ma panyuntingan gambar, manyusun ulang, olah suara, mangalehon title, dohot finishing."
bbc,"Songoni tong pas mangisi miak i pom bensin, mansai rame do jolma na naeng mangisi miak alana mabiar suda annon dibahen gok ni akka mobil i. Udur ma tong mobil nisi Bornok sian pudi, alana dibereng ibana nunga marganjang mobil on. Sabotulna boi do tong lao manoro uduran, alai ndang tabo dibahen godang ni mobil i, tarlumobi parhuta i do halaki ndang gabe sitiruon annon. Adong ma mobil na ro sian kota ra on lao marlibur di huta, disoro ibana ma uduran on. Turun ma si Bornok sian mobil na, ijumpangi ibana par mobil manuru asa mulak muse tu pudi ibana mangihuthon akka na nunga marganjang on."
bbc,"Lagu daerah na mar judul Rasa Sayange ima salah sada lagu daerah na mar asal sian Indonesia lobih topet na mar asal sian  Maluku. Makna ni lagu daerah Rasa Sayange i ima sebagai bentuk tradisi, molo secara umum makna ni lagu rasa sayange on ima mangalehen suasana positif doppak di nyanion. Adong juo do makna ni lagu rasa sayange i ima mar arti sabuah pesan na giot manyampaikon rasa holong ni roha. Lagu rasa sayange on juo mar makna adong raso kepedulian ni tu lingkungan na dilakuon secara turun menurun. Salain i dibalik ni lagu daerah Rasa Sayange on juo adong do i doa na, aso di lehen umur na ginjang. "
bbc,"Dai ni kantang goreng on sarupa do tu kantang goreng songon na somal. Asing na ima rupa ni kantang goreng. Godangan kantang goreng diparade dohot dipangan rupanga kotak, batang gelleng-gelleng. Natape kantang goreng na sada on asing gabe panasaran dohot naeng mandai ala rupana na unik. Rupana gonong pahe tusukan na mangalehon sensasi na asing tingki mangallang kantang goreng.  Kantang goreng dohot rupa songon on hu jumpai di Korea songon jajanan, pasar manang distrik kuliner. Argana dua ribu sada. Adong piga-piga pangadis na mangalean tamba na sosis na ditusuk dung dililit pahe kantang. Penikmat jajanan on ndang holan dakdanak alai sian sude umur. "
bbc,"Manang di luat diape tontu dong adong panganon na holan adong di luat i, akka siallangon i pe boi pe adong sahat tu saonari ala adong do panggais dohot na mambaen panganon i, alai molo so adong be na manggadis dohot na mambaen boi do gabe mago panganon i, antong alani molo boi do hita marsiajar mambaen panganon i denggan doi asa unang gabe mago panganon i , jala tung pe molo soboi hita mambaen boi do taparsiajari dalan lao mambaen panganon i asa tontong adong sipanganon i. Molo adong pe na manggadis panganon i, beta ma tatuhor asa torus di gadis."
bbc,"Manurut pandapothu, manabung marupahon hal naingkon diulahon sude jolma. Apalagi tikki hita nari poso. Boasa? Alani godang hian manfaatna. Manabung untuk tikki na lao ro asa boi mandapothon ngolu na denggan. Alai, godang jolma mandok molo manabung marupahon hal na susa. Sala sada alasan boasa akka jolma susa manabung iala nasida ndang puna motivasi na jogi. Boasa hal on porlu hian? Asa molo adong godaan na mamaksa ho mamake hepengmi, ho tariongot alasan boasa ho ingkon manabung. Molo hamuna nunga tarbiasa manabung, anon ho nunga tarbiasa manuhor hal-hal na penting. Molo hamuna nunga tarbiasa manuhor hal-hal na penting, hamu ndada naeng mambolonghon-bolong hepeng."
bbc,"Naboi muse tabahen tor talean ma pangurupion tu na korban kecelakaan i, molo sunggul dope ibana tadokkon ma tu ibana asa hot dame jala unang pintor mabiar tu hajadian na diahapna. Olo do jolma pintor mabiar gabe las i mambahen ibana leleng malum. Dung i pintor tagora ma sian ruma sakkit ambulance asa diboan na gabe korban on. Alana ikkon hatop ma diubati asa boi pintor malum sude. Unang ma pintor marpoto-poto hita tu akka hajadian na di jolonta dope alana i manggogai akka jolma na naeng diurupi do annon. Karejonta nuaeng songon dia ma asa hatop diboan akka na marsahit on diubati."
bbc,"I jaman teknologi on, godang karejo-karejo baru nang munsul, songon food vlogger. Tontu, jadi jolma food vlogger porlu kamera tu marekam pangallangon nang jala diuhal. Dongan-donganhu godang nang jadi food vlogger dohot mamangke kamera ponselna. Jadi, satiap hami lao mangan rap di sabiji restoran manang manuhor allangon sian panjual kaliling sahalipun, nasida jala mangalap ponsel nasida dohot buhai mamfoto manang marekam. Sipata, nasida pe marekam au tu manukkun pandapot au olap allangon dohot minuman neng au tuhor. Au mamereng, dongan-donganhu puna sara nang unik tu marekam video dohot godang video nasida nang maraih godang viewers. Mamerengi, au pos manjadi food vlogger boi dipadalan ise pe dohot andigan pe."
bbc,"Mardalan ma si Bayu lao mulak tu jabuna sian sikkola, somal do ibana mardalan manogot nai alana ndang na pola dao jabu tu sikkolana. Jam sada arian ma halaki mulak sikkola, olo ma sahat jam sada lewat ibana tu jabuna. Molo ibana mardalan sian dalan na balga do, na dilaosi akka mobil ale ibana sian topi nai do. Hea do di sada tikki mardalan ma ibana, hape adong ma mamolus mobil sian lambung nai mambolongkon tijur na dibagas nai. Hona ma ibana, nga neng dilumba ibana na mambahen on. Ale sautna gabe hatop ma ibana mulak tu jabu lao paiashon na hona tijuran on, alana mansai magigi hian ibana."
bbc,"Mancukur bulu ni pat ni hita inda do mambaen bulu ni pa ni hita i manjadi tubu lebat sanga pe tubu na manjadi lobih copat. Hal on madung di buktion madung leleng oleh panaliti na dilakuon di taon . Bope songoni, mitos mancukur bulu manjadion bulu manjadi pondok, tubu lebat sampe sannari on lek bahat halak na mamparcayai na. Bisa jadi, i tarjadi harana adong partumbuhan bulu na baru. Bulu na inda pedo di cukur puna tekstur na lobih halus rap ujung na na lobih tumpul. Molo madung dicukur, bulu na baru tubu manyebabkon hita mangaligin dasor ni bulu na lobih kasar rap tajom."
bbc,"Pulau poncan ima salah sada pulau na terletak di sibolga. Bahat halak na mandokkon na pulau on najolo manjadi tempat ni halalk jepang na jolo. Molo giot markunjung tu pulau poncan akkon manyiborang laut sian pelabuhan markapal nelayan. Jarak sian palabuhan sampe tu pulau poncan sekitar  menit. Molo giot marangkat deges do molo marangkat pagi sanga potang, harana ombak na tardokkon tenag. Fasilitas na adong di pulau poncan i dermaga rap adong do di si resort. Molo giot maroban tenda bisa do pajong-jong kon tenda di topi ni pantai i. kagiatan na bisa hita lakuon molo giot tu pulau poncan ima snorkeling, sang ape marlange, trekking di sakitar ni pulau i. hal na harus hita patihut ima molo giot mardalan-dalan hita tu sekitar pulau i akon mangido izin tu pihak na adong di si. "
bbc,"Parjanjian Internasional Covenant on Civil and Political Rights  inda mangharomkon panorapan hukuman mate, tai mangalehen sarangkaian parsyaratan na ketat tu Negara na maeratifikasi parjanjian i. batasan-batasan nai ima diantarana, hanya tu kajahatan na paling serius. Hukuman mate hanya marlaku tu tindak kajahatan na paling serius na disangajo, salah sada contohna ima korupsi, baru hak atas fair trial tarponuhi. Hukuman mate inda dapot dilaksanaon molo ha katas fair trial dilanggar saleleng proses hukum mardalan. Baru parindungan hak atas identitas. Hukuman mate inda marlaku bagi kajahatan zina hubungan sasama jenis panodaan agama, mambontuk kalompok oposisi politik sang ape panghinaan kapala Negara."
bbc,"Molo mambolongkon tijur lomo-lomonta olo do annon mambahen sahit tu akka jolma na asing, jala dirimpu jolma ma hita na dorsun hian alana ndang boi tabolokkon di ingananna. Umbahen i porlu do hita mambolokkon tijur di ingananna asa dohot marragam sara Naparjolo, unang be lomo-lomonta mambolokkon tijur di sude inganan, tarlumobi na godang halak alana boi do hita mambahen sahit annon disi. Napaduahon, molo naeng mambolongkon tijur hita, lao ma tu kamar mandi. Na tumagon disi ma hita asa boi annon ndang hona halak dohot nunga adong inganan na denggan disi. Boi tong pintor tapaias, alana godang do aek lao maniram."
bbc,"Doppak giot puaso, ima momen na paling inda bisa hami lupaon. Harana hami ditinggalkon abang ku. Abang ku i maninggal harana kecelakaan. Ia maninggal di tempat, ia kecelakaan na doppak giot mulak tu bagas sian kosan ni ia. Harana ia kuliah di luar kota doppak giot puaso ia giot mulak. Tai pas di dalan di dogo motor ma ia, halak na maroban motor on halak na mabuk. Harani mardogo i abang ku kecelakaan langsung maninggal di tempat. Dangol doma hami raso harana na maninggal i abang ku, apalagi ma umakku harani maninggal i abang ku, marun ma umakku harana marsak ia mangingot tu abang ku sajo. "
bbc,". Siangkupna. Siangkupna ima gerakan dibagian rungkung na mandohoti irama gondang dohot urdot. . Hapunanna. Hapunanna ima ekspresi bohi na dipatudu angka penari tortor tingki manortor. Sian on boi diboto atik na tarian na ditampilhon di situasi las ni roha manang habot ni roha. Suku batak mamahe alat musik tradisional gabe pangiring tari tortor. Alat musik on didokma margondang. Alat musik na parentahon gondang laho paboahon na marlas ni roha. Jenis alat musik on ima gondang naposi, gondang mangompoi jabu, dohot gondang pambangunan gereja. Dung i margondang religi na dipahe tu upacara religi haugamoan. Upacara on diulahon ima Batak Purba."
bbc,"Salah sada teknologi na adong na sannarion ima goarna Motor na bisa terbang sanga pe Aerocar. Motor na bisa terbang i tardokkon do i salah sada teknologi na tarbaru na canggih na sannarion manjadi kenyataan. Harana sebelum na motor na bisa terbang i biasana hita ligin do i di film-film. Tai sannari motor na bisa terbang i madung adong na mawujudkon na produsen otomotif na adong di Amerika na margoar Taylor Aerocar, na mangembangkon motor na bisa terbang i mulai sian tahun . inda be porlu mamette waktu na leleng sannari on bahat do i motor na bisa hita ligin na marterbangan di langit. "
bbc,"Bulu tangkis.Olahraga on sabagian godag mangandalkon tangan dohot lengan untuk menggerakkon bola kok. Ayunan raket pada jenis olahraga i tarbukti mamparkuat otot lengan dan genggaman tangan.Inda i sajo, hasil penelitian na diterbitkon pada jurnal Medicine  menemukan bahwa manfaat bulu tangkis maningkatkon keseimbangan saat berdiri, bergerak, dohot sip dengan mata tertutup.Badminton juo maningkatkon kelincahan tubuh harana mampu mangubah gerakan dohot copat.Harana  harus fokus tu arah bola kok na diayun, badminton turut maningkatkon koordinasi mata dohot tangan.Dalam hal on, atlet harus memperhatikan arah gerakan bola kok agar bisa ditangkis oleh raket. Mata dohot tangan pun bekerja dengan maksimal dalam sada waktu."
bbc,"Ale sipata lomos do roha molo mamereng angka gareja na adong di Jawa. Jotjot do maol angka halak hita lao margareja. Songon na adong di piga piga daerah, olo do iorai halaki lao marpungu. Hape nian adong do iatur asa bebas angka jolma lao padalanton haporseaon na be. Hape molo idok roha nian boasa pola diorai, ai so adong hea iganggu jolma na di lambungna. Dung i muse lao pajongjohon inganan lao martangiang na maolan. Molo boi nian tegas ma pamaretta ta on laho mambaen aturan i, unang ma i pasombu angka na so dapotan inganan lao martangiang be. Ai sega do sude annon molo sai jotjot songoni masa i negara ta on."
bbc,"Tingki tagelleng hea do tarmali tondi si Dame.  Gabe lao ma halaki tu bondar marmeam dohot angka dongan-dongan na. Dirimpu ibana ma gelleng bondar on, tor ditimbung ibana ala ni las ni rohana mamereng aek on. Alana pas ditingki i mansai tio aek ni bondar on, boi tarida sahat tu dasar. Holan ditimbung ibana, mogap ma ibana. Muta ma ibana di bagasan ni aek i. Maruntung ma si Dame on rap dohot dongan-dongan na. Molo ndang adong dongan na mangida si Dame on nunga mogap, ndang binoto be songon dia sautna. Tor marlange ma dongan na on mangalumba si Dame na nunga mogap on, diangkat ma ibana tu ginjang nunga gale ibana. Sian i mansai mabiar ma si Dame on molo mamereng aek"
